,k,metric,weights,tp,tn,fp,fn,acc,pre,rec,f1s,spe
133,14,manhattan,weights_sqr4,2801,17275,1315,2432,0.842715023296814,0.6805150631681244,0.535257022740302,0.5992084714942775,0.9292630446476601
134,14,manhattan,weights_sqr8,2853,16749,1841,2380,0.8228182848507745,0.6077971878994461,0.5451939613988153,0.5747960108794199,0.900968262506724
135,14,pond_PCA,uniform,2457,17844,746,2776,0.8521596776224657,0.7670933499843896,0.46952035161475253,0.5825035561877667,0.9598708983324368
136,14,pond_PCA,distance,2655,17674,916,2578,0.8533350123829913,0.7434892187062447,0.5073571565067839,0.6031349386642435,0.950726196880043
137,14,pond_PCA,weights_sqr,2707,17614,976,2526,0.8529992024514125,0.7349986424110779,0.5172940951652971,0.6072229699416779,0.9474986551909629
138,14,pond_PCA,weights_sqr4,2810,17335,1255,2423,0.8456113839566806,0.6912669126691267,0.5369768775081215,0.6044310604431061,0.9324905863367402
139,14,pond_PCA,weights_sqr8,2864,16822,1768,2369,0.8263442891323511,0.6183074265975821,0.5472960061150391,0.5806386213887481,0.9048951048951049
140,15,manhattan,uniform,2641,17666,924,2592,0.8524115350711498,0.7408134642356241,0.5046818268679534,0.6003637190270515,0.9502958579881656
141,15,manhattan,distance,2672,17643,947,2561,0.8527473450027284,0.7383255042829511,0.5106057710682209,0.6037053773158609,0.9490586336740183
142,15,manhattan,weights_sqr,2704,17598,992,2529,0.852201653863913,0.7316017316017316,0.5167208102426906,0.6056669279874566,0.9466379774072082
143,15,manhattan,weights_sqr4,2807,17295,1295,2426,0.8438064055744449,0.6843003412969283,0.536403592585515,0.6013926084627744,0.9303388918773534
144,15,manhattan,weights_sqr8,2849,16763,1827,2384,0.8232380472652479,0.6092814371257484,0.5444295815020065,0.575032798466041,0.9017213555675094
145,15,pond_PCA,uniform,2604,17704,886,2629,0.8524535113125971,0.7461318051575931,0.4976113128224728,0.5970423019603347,0.9523399677245831
