,k,metric,weights,tp,tn,fp,fn,acc,pre,rec,f1s,spe
170,6,cosine,uniform,3845,15482,3108,1388,0.8112748184527557,0.5529987055947073,0.7347601758073763,0.6310520269161334,0.8328133405056481
171,6,cosine,distance,4336,14225,4365,897,0.7791210175040927,0.49833352488219745,0.8285878081406459,0.6223625663843836,0.765196342119419
172,6,cosine,weights_sqr,4332,14343,4247,901,0.7839063090290895,0.504953957337685,0.8278234282438371,0.6272806255430061,0.77154384077461
173,6,cosine,weights_sqr4,4240,14266,4324,993,0.776812324224489,0.4950957496496964,0.8102426906172367,0.6146263680510256,0.7674018289402905
174,6,cosine,weights_sqr8,4121,14075,4515,1112,0.7637996893758133,0.47718851320055583,0.7875023886871775,0.5942750018025813,0.7571274878967187
175,6,euclidean,uniform,3799,15646,2944,1434,0.8162280149435419,0.563399080527955,0.7259698069940761,0.634435537742151,0.841635287789134
176,6,euclidean,distance,4316,14306,4284,917,0.7816815682323804,0.501860465116279,0.8247659086566024,0.6240150365069037,0.7695535233996772
177,6,euclidean,weights_sqr,4316,14331,4259,917,0.782730974268564,0.5033236151603498,0.8247659086566024,0.6251448435689455,0.770898332436794
178,6,euclidean,weights_sqr4,4307,14379,4211,926,0.7843680476850103,0.5056351256163418,0.8230460538887827,0.6264271689331685,0.7734803657880581
179,6,euclidean,weights_sqr8,4232,14280,4310,1001,0.777064181673173,0.4954343245141653,0.8087139308236193,0.6144464609800363,0.7681549220010758
180,7,manhattan,uniform,4231,14258,4332,1002,0.7760987281198841,0.4941025341585893,0.8085228358494172,0.6133661930994492,0.7669714900484131
181,7,manhattan,distance,4235,14275,4315,998,0.7769802291902783,0.4953216374269006,0.8092872157462259,0.6145251396648045,0.7678859601936525
182,7,manhattan,weights_sqr,4267,14406,4184,966,0.7838223565461948,0.5049106614601823,0.8154022549206956,0.6236480561239405,0.7749327595481441
183,7,manhattan,weights_sqr4,4284,14523,4067,949,0.7894471729001385,0.5129924559932942,0.8186508694821326,0.6307420494699647,0.7812264658418504
184,7,manhattan,weights_sqr8,4195,14286,4304,1038,0.7757629181883055,0.49358748088010357,0.8016434167781388,0.6109816487037577,0.7684776761699839
185,7,nan_euclidean,uniform,4264,14051,4539,969,0.7687948621080468,0.4843803248892423,0.8148289699980891,0.6075805072670277,0.7558364712210867
186,7,nan_euclidean,distance,4270,14070,4520,963,0.7698442681442303,0.4857792946530148,0.8159755398433021,0.6089995008200813,0.7568585260892953
187,7,nan_euclidean,weights_sqr,4315,14268,4322,918,0.7800444948159342,0.49959476670140096,0.8245748136824002,0.6222062004325882,0.7675094136632599
188,7,nan_euclidean,weights_sqr4,4314,14433,4157,919,0.7869285984132981,0.5092669106362885,0.8243837187081979,0.6295971978984238,0.7763851533082302
189,7,nan_euclidean,weights_sqr8,4226,14273,4317,1007,0.7765184905343575,0.4946740021069882,0.8075673609784063,0.6135307781649245,0.7677783754706832
190,7,minkowski,uniform,4264,14051,4539,969,0.7687948621080468,0.4843803248892423,0.8148289699980891,0.6075805072670277,0.7558364712210867
